course_name,course_subject,course_number,course_desc,course_link
Comprehensive Examination,ENCS,8501,No Description,http://www.concordia.ca/academics/graduate/calendar/current/encs/computer-science-courses.html#course-descriptions
Protocol Design and Validation,COEN,7311,No Description,http://www.concordia.ca/academics/graduate/calendar/current/encs/computer-science-courses.html#course-descriptions
Engineering Analysis,ENCS,6021,No Description,http://www.concordia.ca/academics/graduate/calendar/current/encs/computer-science-courses.html#course-descriptions
Probability and Stochastic Processes,ENCS,6161,No Description,http://www.concordia.ca/academics/graduate/calendar/current/encs/computer-science-courses.html#course-descriptions
Optimization Techniques I (*),ENCS,6181,No Description,http://www.concordia.ca/academics/graduate/calendar/current/encs/computer-science-courses.html#course-descriptions
Large-Scale Optimization (4 credits),COMP,6631,No Description,http://www.concordia.ca/academics/graduate/calendar/current/encs/computer-science-courses.html#course-descriptions
Elements of Engineering Mathematics,ENCS,6001," Functions of one variable, TaylorÛªs series expansion, review of differentiation, integration and solution of ordinary differential equations. Functions of several variables, partial derivatives, multiple integrals, introduction to partial differential equations, wave equation and diffusion equation. Matrix and vector analysis, characteristic value problems, orthogonal functions; introduction to statistics and numerical methods. Lectures: three hours per week.",http://www.concordia.ca/academics/graduate/calendar/current/encs/computer-science-courses.html#course-descriptions
Engineering Analysis,ENCS,6021, Sturm-Liouville problem; orthogonal functions; ordinary differential equations with variable coefficients and power series solutions; integral transforms; partial differential equations; boundary value problems; applications to engineering problems. A project is required.,http://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html
Numerical Methods,ENCS,6111," Numerical solution of partial differential equations; weighted residuals techniques with emphasis on finite differences and finite elements; convergence, stability and consistency analysis; solution of integral equations; boundary value problems; discrete Fourier series and fast Fourier transform. A project is required.",http://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html
Probabilistic Methods in Design,ENCS,6141,"Prerequisite:ENCS 6011 or equivalent. Elements of probability theory, decision models, expected costs and benefits, models from random occurrences, extreme value statistics, Monte Carlo simulation, reliability analysis, general applications to engineering design problems. A project is required.",http://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html
Probability and Stochastic Processes,ENCS,6161," Axioms and rules of probabilities, BayesÛª Theorem, binary communication systems, Bernoulli trials and Poisson Theorem, random variables, distributions and density functions, moments, correlation, Chebyshev and MarkovÛªs inequalities, characteristic functions, Chernoff inequality, transformation of random variable, random processes, stationarity, Bernoulli, Random Walk, Poisson, shot noise, random telegraph, and Wiener processes, stopping time; WaldÛªs equation, elements of Renewal Theory, Mean-Ergodic Theorem, auto and cross-correlation functions, correlation time, auto-correlation receiver, Wiener-Khinchin Theorem, power spectral density, linear system with stochastic inputs, matched filtering. Project: two hours per week.Note:Students who have received credit for ELEC 6161 may not take this course for credit.",http://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html
